ID,Label,Type
work_13580,Office of St. Jerome [Latin],liturgy
work_13581,Office of St. John the Evangelist [Greek],liturgy
work_13582,Office of St. Julian [Latin],"liturgy, music"
work_13583,Office of St. Willibald [Latin],liturgy
work_13585,"Offices (minor) and prayers [Latin, Middle French]","liturgy, christian_literature"
work_13586,"Offices (private, for the use of a Franciscan) [Latin]",liturgy
work_13587,Offices and legends of saints [Latin],liturgy
work_13588,Offices and prayers (Premonstratensian) [Latin],"liturgy, christian_literature"
work_13589,Offices and prayers (private) [Latin and Italian],"liturgy, christian_literature"
work_1359,"Damasus, active 1210–1215: Quaestiones super titulis decretalium [Latin]",law
work_13590,Offices and prayers for a lady's private use [Italian and Latin],"liturgy, christian_literature"
work_13591,Offices and prayers for private use [Latin],"liturgy, christian_literature"
work_13592,Offices connected with Holy Week [Latin],liturgy
work_13593,Offices for the sick and dying [Latin and Old English],liturgy
work_13594,Breviary-Missal [Latin],liturgy
work_13594,Breviary-Missal [Latin],liturgy
work_13595,"Offices of the fraternity of S. Maria della Fratta, Verona [Latin and Italian]",liturgy
work_13596,"Offices of the Holy Trinity, the Holy Ghost, the Passion [Latin]",liturgy
work_13597,Offices of the Virgin Mary and Trinity [Latin],liturgy
work_13599,Official correspondence [Greek],documents
work_136,"Gregorius, Nazianzenus, 329–390: Theologica quinta (or. 31) [Greek]",sermons
work_1360,"Damasus, active 1210–1215: Summa titulorum extrauagantium [Latin]",law
work_13600,Official order [Greek],documents
work_13601,"Official order of 26th Nov., 1657 [Middle French]",documents
work_13602,Official's daybook (?) [Greek],documents
work_13603,"Officium de beato Richardo (Rolle) de Hampole, et Miracula ejus [Latin]","liturgy, hagiography"
work_13604,Officium genuflexionis [Greek],liturgy
work_13605,'Old' natura brevium [Latin],law
work_13606,"Bible, Old Testament (from Proverbs onwards), New Testament [Latin]",bible
work_13607,"Bible, Old Testament (Genesis - Malachi) [Latin]",bible
work_13608,"Bible, Old Testament (Joshua-Kings) [Spanish]",bible
work_13609,"Bible, Old Testament (later Wycliffite version) [Middle English]",bible
work_13609,"Bible, Old Testament (later Wycliffite version) [Middle English]",bible
work_1361,"Damigeron, active 2nd century B.C.: De lapidibus [Latin]",natural_history
work_13610,"Bible, Old Testament [Greek]",bible
work_13610,"Bible, Old Testament [Greek]",bible
work_13610,"Bible, Old Testament [Greek]",bible
work_13610,"Bible, Old Testament [Greek]",bible
work_13611,"Bible, Old Testament [Latin]",bible
work_13611,"Bible, Old Testament [Latin]",bible
work_13611,"Bible, Old Testament [Latin]",bible
work_13611,"Bible, Old Testament [Latin]",bible
work_13611,"Bible, Old Testament [Latin]",bible
work_13611,"Bible, Old Testament [Latin]",bible
work_13612,"Bible, Old Testament books, glossed: Joshua, Tobit, Ruth, Judith, Esther [Middle Dutch]",bible
work_13613,"Bible, Old Testament, Genesis to Psalms [Latin]",bible
work_13614,Old Testament history [Italian],"history, bible"
work_13616,Old Testament Lectionary [Greek],liturgy
work_13616,Old Testament Lectionary [Greek],liturgy
work_13618,"Bible, Old Testament, metrical paraphrase [Middle English]","bible, literature"
work_13619,"Bible, Old Testament Prophets, with commentaries [Greek]",bible
work_1362,"Daniel, Raithenus, c. 7th cent.: Vita johannis climaci [Greek]",hagiography
work_13620,"Bible, Old Testament, Proverbs to Maccabees, [Latin]",bible
work_13622,"Bible, Old Testament, without Psalms [Latin]",bible
work_13623,On the abdication of Richard II [Middle English],history
work_13624,Oneirocriticon [Greek],"science, history"
work_13625,Operetta de duo epistole de lo Eterno Padre [Italian],christian_literature
work_13626,Opinions of a Spanish lawyer on the legality of the divorce of Henry VIII and Catherine of Aragon [Latin],law
work_13627,Oraculum Cyrilli [Latin],history
work_13628,Oratio consolatoria [modern Greek],rhetoric
work_13629,Oratio S. Gregorii [Latin],christian_literature
work_1363,"Daniel, Raithenus, c. 7th cent.: Vita S. Johannis Climaci [Italian]",hagiography
work_1363,"Daniel, Raithenus, c. 7th cent.: Vita S. Johannis Climaci [Italian]",hagiography
work_1363,"Daniel, Raithenus, c. 7th cent.: Vita S. Johannis Climaci [Italian]",hagiography
work_13630,Orations [Latin],rhetoric
work_13630,Orations [Latin],rhetoric
work_13630,Orations [Latin],rhetoric
work_13631,Orations by Augustinus Datus and Augustinus Scanella [Latin],rhetoric
work_13632,Orations by Constantia (Costanza) de Varano and others [Latin],rhetoric
work_13634,Order [Greek],documents
work_13635,Order for a loan of seed [Greek],documents
work_13636,Order for admission of nuns [Latin],"liturgy, monasticism_and_religious_orders"
work_13637,Order for advance of castor-oil seeds to farmers [Greek],documents
work_13638,Order for payment [Greek],documents
work_13639,Order for payment to Thracian horsemen [Greek],documents
work_1364,"Dante Alighieri, 1265–1321: Canzone [Italian]",christian_literature
work_13640,Order for profession of a hermit [Latin and Middle English],liturgy
work_13641,Order for visitation of the sick [Latin],theology
work_13642,Order of ceremonies in York cathedral [Latin],liturgy
work_13643,Order of coronation of Queen Mary I [English],liturgy
work_13644,Order of the mass [Latin],liturgy
work_13644,Order of the mass [Latin],liturgy
work_13646,Order to pay the price of timber [Greek],documents
work_13647,Order to workmen [Greek],documents
work_13648,Orders to a bank to make payments to persons contracted for public works [Greek],documents
work_13649,Ordinal (Benedictine) [Latin],liturgy
work_1365,"Dante Alighieri, 1265–1321: Convivio [Italian]",christian_literature
work_1365,"Dante Alighieri, 1265–1321: Convivio [Italian]",christian_literature
work_13650,Ordinal (Carmelite) [Latin],liturgy
work_13653,Ordinal (Cistercian) [Latin],liturgy
work_13654,"Manual for the provost of the Cistercian nunnery of St. Mary and St. Maurice, Medingen [Latin and German]",liturgy
work_13656,"Ordinal, Processional and Tonale of Oseney Abbey [Latin]",liturgy
work_13657,"Ordinal (Pye, Pica), Use of Sarum [Latin]",liturgy
work_13657,"Ordinal (Pye, Pica), Use of Sarum [Latin]",liturgy
work_13657,"Ordinal (Pye, Pica), Use of Sarum [Latin]",liturgy
work_13657,"Ordinal (Pye, Pica), Use of Sarum [Latin]",liturgy
work_13657,"Ordinal (Pye, Pica), Use of Sarum [Latin]",liturgy
work_13657,"Ordinal (Pye, Pica), Use of Sarum [Latin]",liturgy
work_13658,"Ordinal, Use of York [Latin]",liturgy
work_13659,Ordinal [Latin],liturgy
work_13659,Ordinal [Latin],liturgy
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_1366,"Dante Alighieri, 1265–1321: Divine comedy [Italian]",christian_literature
work_13660,Ordinance about farming of a slave tax [Greek],documents
work_13661,Ordinance about farming of a tax [Greek],documents
work_13662,Ordinance relating to officers of arms [Latin],documents
work_13663,Ordinances concerning the ceremonial to be observed in an earl's household [Middle English],documents
work_13664,Ordinances for the household of Henry VIII ('Eltham ordinances') [English],documents
work_13665,"Ordinances of Charles VI of France for the regulation of single combat, issued in 1406 [Middle French]",documents
work_13666,Ordinances of the Confraternity of the Immaculate Conception [Middle French],clergy
work_13667,"Ordinances of general congregations of the Franciscan observants, c. 1472–1501 [Latin]",monasticism_and_religious_orders
work_13668,"Ordinances of general congregations of the Franciscan observants of the 'provincia cismontana', c. 1461–1493 [Latin]",monasticism_and_religious_orders
work_13669,"Ordinances of the royal household, temp. Henry VII and Henry VIII [English]",documents
work_1367,"Dante Alighieri, 1265–1321: Inferno [Italian]",christian_literature
work_13670,Ordinances of the 'Sancta Confraria dels Clergues de la Ciutat Catalonia & Bisbat de Valencia' [Catalan],clergy
work_13671,Ordinances relating to Romney Marsh [Latin],"documents, law"
work_13674,Ordo recipiendi mulierem ad ordinem beati Augustini [Latin],"liturgy, monasticism_and_religious_orders"
work_13675,Ordo Romanus I [Latin],liturgy
work_13676,Ordo Romanus VII [Latin],liturgy
work_13677,Ordonnances de l'ordre de la Toisor d'or [Middle French],documents
work_13678,Origo gentis Romanae [Latin],history
work_13679,Orthographical treatise [Greek],grammar
work_13679,Orthographical treatise [Greek],grammar
work_13679,Orthographical treatise [Greek],grammar
work_1368,"Dante Alighieri, 1265–1321: La vita nova [Italian]",christian_literature
work_13680,Logical treatises [Greek],philosophy
work_13681,Owayne Miles [Middle English],literature
work_13682,"Pamphilus, seu de amore [Latin]",literature
work_13682,"Pamphilus, seu de amore [Latin]",literature
work_13684,"Papal bull of Pius II, 1463 [Latin]",documents
work_13684,"Papal bull of Pius II, 1463 [Latin]",documents
work_13685,Papal bulls [Latin],clergy
work_13685,Papal bulls [Latin],clergy
work_13686,Papal bulls and grants [Latin],"documents, clergy"
work_13687,"Papal bulls, etc., mostly relating to Spain and Portugal, 1471–1715 [Latin]","clergy, documents"
work_13688,Papal constitutions [Latin and Italian],"law, clergy"
work_13689,Papal decretals ('Collectio Fontanensis') [Latin],"law, clergy"
work_1369,"Dante Alighieri, 1265–1321: Paradiso [Italian]",christian_literature
work_13690,Papal documents [Latin],"documents, clergy"
work_13691,Papal letter to bishop Roger of Worcester added in the 12th century [Latin],documents
work_13692,Papal letters and documents [Latin],"clergy, documents"
work_13693,"Papers concerning the Duke of Ormond's negotiations with the Irish confederates, 1641–1650 [English and Latin]",documents
work_13694,"Papers from Snowshill Manor [Latin, English, and Spanish]",documents
work_13695,Papers of Robert Parkyn (d. 1569) [English],documents
work_13696,Papers relating to the Harington family in the 15th and 16th century [English and Latin],documents
work_13697,Parables attributed to Bernard of Clairvaux [Latin],theology
work_13698,Parabola de rege et tyranno [Latin],theology
work_137,"Gregorius, Nazianzenus, 329–390: Theologica secunda (or. 28) [Greek]",sermons
work_1370,"Dante Alighieri, 1265–1321: Poems [Italian]",christian_literature
work_1370,"Dante Alighieri, 1265–1321: Poems [Italian]",christian_literature
work_1370,"Dante Alighieri, 1265–1321: Poems [Italian]",christian_literature
work_1370,"Dante Alighieri, 1265–1321: Poems [Italian]",christian_literature
work_13700,Paracletice [Greek],liturgy
work_13702,Paradisus animae intelligentis [German],sermons
work_13703,Paramone (i.e. service) contract [Greek],documents
work_13704,Sequence commentary [Latin],liturgy
work_13704,Sequence commentary [Latin],liturgy
work_13705,"Paraphrase of Aristotle, Categoriae [Greek]",philosophy
work_13706,Proceedings on the Parliament of 1388 [Anglo-Norman and Latin],"documents, law"
work_13707,Partonope of Blois (Version A) [Middle English],literature
work_13707,Partonope of Blois (Version A) [Middle English],literature
work_13709,Passio S. Andreae apostoli [Latin],hagiography
work_1371,"Dares, Phrygius: De excidio troiae [Latin]",christian_literature
work_1371,"Dares, Phrygius: De excidio troiae [Latin]",christian_literature
work_1371,"Dares, Phrygius: De excidio troiae [Latin]",christian_literature
work_1371,"Dares, Phrygius: De excidio troiae [Latin]",christian_literature
work_13710,Passion of Christ [Italian],hagiography
work_13711,Passion of Judas [Old French],bible
work_13712,Passion of our Lady [Anglo-Norman],hagiography
work_13713,Passion of St Clement [Latin],hagiography
work_13714,Passion of St. Edward king and martyr [Latin],hagiography
work_13715,Passion of St. Sebastian [Latin],hagiography
work_13716,Passion of Stephen of Hungary O.F.M [Latin],hagiography
work_13717,Passional [Latin],liturgy
work_13717,Passional [Latin],liturgy
work_13717,Passional [Latin],liturgy
work_13719,"Paston papers, 15th century–1672 [Middle English, English, Latin]",documents
work_1372,"Disypatos, David: Ad Nicolaum Cabasilam contra Barlaam et Acindynum [Greek]",theology
work_13720,The Pater Noster of Richard Hermit [Middle English],theology
work_13721,Patristic and classical extracts [Latin],"classical_literature, theology"
work_13722,Patristic and other extracts (auctoritates) [Latin],theology
work_13722,Patristic and other extracts (auctoritates) [Latin],theology
work_13722,Patristic and other extracts (auctoritates) [Latin],theology
work_13723,Patristic and other extracts [Latin],theology
work_13723,Patristic and other extracts [Latin],theology
work_13724,Patristic and other texts [Latin and Italian],theology
work_13725,Patristic and theological extracts [Latin],theology
work_13725,Patristic and theological extracts [Latin],theology
work_13726,Patristic and theological pieces [Greek],theology
work_13727,"Patristic, classical, and humanistic pieces [Latin]","literature, classical_literature, theology"
work_13728,Patristic excerpts [Latin],theology
work_13729,Patristic extracts [Greek],theology
work_13729,Patristic extracts [Greek],theology
work_13729,Patristic extracts [Greek],theology
work_13729,Patristic extracts [Greek],theology
work_1373,"Kimhi, David, approximately 1160–approximately 1235: Commentary on Nahum, Habakkuk, Zephaniah, Zechariah and Malachi [Latin]",bible
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13730,Patristic extracts [Latin],theology
work_13731,Patristic extracts and letters [Latin],"literature, theology"
work_13732,Patristic extracts relating to the Blessed Virgin [Latin],"hagiography, theology"
work_13733,Patristic extracts relating to the Mass [Latin],theology
work_13734,Patristic homilies and excerpts [Greek],"theology, sermons"
work_13735,Patristic letters [Greek],"literature, theology"
work_13736,Patristic letters and extracts [Latin],"literature, theology"
work_13737,Patristic sermons and treatises [Latin],"theology, sermons"
work_13738,Patristic texts [Greek],theology
work_13738,Patristic texts [Greek],theology
work_13739,Patristic texts [Latin and Greek],theology
work_1374,"David, von Augsburg, –1271: De exterioris et interioris hominis compositione [Latin]","conduct, monasticism_and_religious_orders"
work_1374,"David, von Augsburg, –1271: De exterioris et interioris hominis compositione [Latin]","conduct, monasticism_and_religious_orders"
work_1374,"David, von Augsburg, –1271: De exterioris et interioris hominis compositione [Latin]","conduct, monasticism_and_religious_orders"
work_1374,"David, von Augsburg, –1271: De exterioris et interioris hominis compositione [Latin]","conduct, monasticism_and_religious_orders"
work_1374,"David, von Augsburg, –1271: De exterioris et interioris hominis compositione [Latin]","conduct, monasticism_and_religious_orders"
work_13740,Patristic text [Latin],theology
work_13741,Patristic texts and extracts [Latin],theology
work_13741,Patristic texts and extracts [Latin],theology
work_13742,Patristic work [Latin],theology
work_13742,Patristic work [Latin],theology
work_13742,Patristic work [Latin],theology
work_13743,Pattern book [Middle English],
work_13744,"Bible, New Testament, Pauline and Catholic Epistles [Middle Dutch]",bible
work_13745,"Bible, New Testament, Pauline Epistles [Italian]",bible
work_13746,"Bible, New Testament, Pauline Epistles [Latin]",bible
work_13746,"Bible, New Testament, Pauline Epistles [Latin]",bible
work_13746,"Bible, New Testament, Pauline Epistles [Latin]",bible
work_13746,"Bible, New Testament, Pauline Epistles [Latin]",bible
work_13746,"Bible, New Testament, Pauline Epistles [Latin]",bible
work_13746,"Bible, New Testament, Pauline Epistles [Latin]",bible
work_13747,"Bible, New Testament, Pauline Epistles, with gloss [Latin]",bible
work_13747,"Bible, New Testament, Pauline Epistles, with gloss [Latin]",bible
work_13747,"Bible, New Testament, Pauline Epistles, with gloss [Latin]",bible
work_13747,"Bible, New Testament, Pauline Epistles, with gloss [Latin]",bible
work_13747,"Bible, New Testament, Pauline Epistles, with gloss [Latin]",bible
work_13747,"Bible, New Testament, Pauline Epistles, with gloss [Latin]",bible
work_13747,"Bible, New Testament, Pauline Epistles, with gloss [Latin]",bible
work_13747,"Bible, New Testament, Pauline Epistles, with gloss [Latin]",bible
work_13747,"Bible, New Testament, Pauline Epistles, with gloss [Latin]",bible
work_13748,"Bible, New Testament, Pauline Epistles, with gloss of Gilbert de la Porrée [Latin]",bible
work_13749,"Bible, New Testament, Pauline Epistles, with gloss of Peter Lombard [Latin]",bible
work_13749,"Bible, New Testament, Pauline Epistles, with gloss of Peter Lombard [Latin]",bible
work_13749,"Bible, New Testament, Pauline Epistles, with gloss of Peter Lombard [Latin]",bible
work_13749,"Bible, New Testament, Pauline Epistles, with gloss of Peter Lombard [Latin]",bible
work_1375,"David, von Augsburg, –1271: Formula nouitiorum [Latin]",monasticism_and_religious_orders
work_1375,"David, von Augsburg, –1271: Formula nouitiorum [Latin]",monasticism_and_religious_orders
work_1375,"David, von Augsburg, –1271: Formula nouitiorum [Latin]",monasticism_and_religious_orders
work_1375,"David, von Augsburg, –1271: Formula nouitiorum [Latin]",monasticism_and_religious_orders
work_1375,"David, von Augsburg, –1271: Formula nouitiorum [Latin]",monasticism_and_religious_orders
work_13750,"Bible, New Testament, Pauline Epistles, with the gloss 'pro altercatione' [Latin]",bible
work_13750,"Bible, New Testament, Pauline Epistles, with the gloss 'pro altercatione' [Latin]",bible
work_13750,"Bible, New Testament, Pauline Epistles, with the gloss 'pro altercatione' [Latin]",bible
work_13750,"Bible, New Testament, Pauline Epistles, with the gloss 'pro altercatione' [Latin]",bible
work_13750,"Bible, New Testament, Pauline Epistles, with the gloss 'pro altercatione' [Latin]",bible
work_13750,"Bible, New Testament, Pauline Epistles, with the gloss 'pro altercatione' [Latin]",bible
work_13751,"Bible, New Testament, Pauline Epistles (later Wycliffite version) [Middle English]",bible
work_13751,"Bible, New Testament, Pauline Epistles (later Wycliffite version) [Middle English]",bible
work_13751,"Bible, New Testament, Pauline Epistles (later Wycliffite version) [Middle English]",bible
work_13752,"Bible, New Testament, Pauline Epistles, partly with gloss [Latin]",bible
work_13754,"Bible, Pauline Epistles, Acts, Epistle of James, Proverbs, Ecclesiastes [Latin]",bible
work_13755,"Pay-books of James Nedam, surveyor of all the king's manors within the realm of England for 1532–1543 [Latin]",documents
work_13756,Payments [Greek],documents
work_13757,Payments of corn by villages [Greek],documents
work_13758,Payments of money [Greek],documents
work_13759,Pedigree of Chalons family to John Chalons (d. 1447) [Middle English],history
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_1376,"Defensor, active 7th century: Liber scintillarum [Latin]",christian_literature
work_13760,Pedigree showing the right of Edward III to the crown of France [Latin],history
work_13761,Pedigree-chronicle of the kings of England to 1432 [Latin],history
work_13762,"Pedigree-chronicle of Tewkesbury abbey to 1435, continued to 1480 [Latin]","history, monasticism_and_religious_orders"
work_13765,Penitential [Latin],theology
work_13765,Penitential [Latin],theology
work_13766,"Bible, Old Testament, Penitential and gradual psalms [Latin]",bible
work_13767,Penitential canons [Latin],theology
work_13768,"Bible, Old Testament, Penitential psalms [Latin]",bible
work_13768,"Bible, Old Testament, Penitential psalms [Latin]",bible
work_13769,"Bible, Old Testament, Penitential Psalms with the preface and commentary of Luther [German]",bible
work_1377,"Demetrius Cydones, approximately 1324–approximately 1398: Works [Greek]",theology
work_13770,Penitential texts [Latin],theology
work_13771,"Bible, Old Testament, Pentateuch, with gloss [Latin]",bible
work_13771,"Bible, Old Testament, Pentateuch, with gloss [Latin]",bible
work_13772,Pentecostarium [Greek],liturgy
work_13773,Pentekostarion [Greek],liturgy
work_13775,"Johannes, Felton, –1434 (?): Pera peregrini [Latin]",theology
work_13775,"Johannes, Felton, –1434 (?): Pera peregrini [Latin]",theology
work_13775,"Johannes, Felton, –1434 (?): Pera peregrini [Latin]",theology
work_13776,"Pericope, prayers [Latin]",liturgy
work_13777,Perlesvaus [Old French],literature
work_13778,Petition (?) [Greek],documents
work_13778,Petition (?) [Greek],documents
work_13779,Petition [Greek],documents
work_13779,Petition [Greek],documents
work_13779,Petition [Greek],documents
work_13779,Petition [Greek],documents
work_13779,Petition [Greek],documents
work_1378,Demosthenes: Contra phormionem [Greek],"classical_literature, rhetoric"
work_13780,Petition [Latin],documents
work_13781,Petition about over-taxation [Greek],documents
work_13782,Petition and letter from Antigonos to Ptolemy Euergetes III [Greek],documents
work_13783,Petition complaining of assault [Greek],documents
work_13784,Petition concerning division of inheritance (?) [Greek],documents
work_13785,Petition concerning ownership of a plot of land [Greek],documents
work_13787,Petition from a woman defrauded of money [Greek],documents
work_13788,Petition from the inhabitants of a town in the Thebaid [Greek],documents
work_13789,Petition of Apollinarion for exemption from cultivating crown-land [Greek],documents
work_1379,Demosthenes: Epitaphios [Greek],"classical_literature, rhetoric"
work_13790,Petition of Dionysia to the Roman prefect of Egypt [Greek],documents
work_13791,Petition of Thairoeris to the strategus Apollonios [Greek and demotic],documents
work_13793,"Petition of Windsor College against taxation, with associated documents [Middle English]",documents
work_13794,Petition or complaint of Aurelios Heron [Greek],documents
work_13795,Petition or letter [Greek],documents
work_13796,Petition or official letter [Greek],documents
work_13797,Petition relating to a theft [Greek],documents
work_13798,Petition to a strategos of the Memphites [Greek],documents
work_13799,Petition to a strategus [Greek],documents
work_138,"Gregorius, Nazianzenus, 329–390: Theologica tertia (or. 29) [Greek]",sermons
work_1380,Demosthenes: Peri parapresbeias [Greek],"classical_literature, rhetoric"
work_13800,Petition to an epistrategus [Greek],documents
work_13801,Petition to the deputy prefect Lucius Mussius Aemilianus concerning ownership of slaves [Greek],documents
work_13803,Petition to prefect (?) [Greek],documents
work_13804,Petition to prefect [Greek and Latin],documents
work_13805,Petition to the prefect Lucius Munatius Felix [Greek],documents
work_13806,Petition to the prefect of Egypt [Greek],documents
work_13807,"Petition to Sotas, strategus, concerning assault [Greek]",documents
work_13808,Petition to strategos [Greek],documents
work_13809,Petition with edict of prefect C. Valerius Pompeianus [Greek],documents
work_1381,Demosthenes: Speeches [Greek],"classical_literature, rhetoric"
work_1381,Demosthenes: Speeches [Greek],"classical_literature, rhetoric"
work_1381,Demosthenes: Speeches [Greek],"classical_literature, rhetoric"
work_1381,Demosthenes: Speeches [Greek],"classical_literature, rhetoric"
work_13810,Petiton of a farmer relating to a land dispute [Greek],documents
work_13811,Philosophical and scientific works [Latin],"philosophy, science"
work_13812,Philosophical and theological works [Greek],"philosophy, theology"
work_13814,"Philosophical, logical, rhetorical and historical texts and extracts [Greek]","philosophy, rhetoric, history"
work_13816,Philosophical treatise [Middle English],philosophy
work_13817,Philosophical texts [Greek],philosophy
work_13817,Philosophical texts [Greek],philosophy
work_13818,Philosophical text (unspecified or unidenitified) [Latin],philosophy
work_13818,Philosophical text (unspecified or unidenitified) [Latin],philosophy
work_13818,Philosophical text (unspecified or unidenitified) [Latin],philosophy
work_13818,Philosophical text (unspecified or unidenitified) [Latin],philosophy
work_13818,Philosophical text (unspecified or unidenitified) [Latin],philosophy
work_13818,Philosophical text (unspecified or unidenitified) [Latin],philosophy
work_13818,Philosophical text (unspecified or unidenitified) [Latin],philosophy
work_13818,Philosophical text (unspecified or unidenitified) [Latin],philosophy
work_13818,Philosophical text (unspecified or unidenitified) [Latin],philosophy
work_13818,Philosophical text (unspecified or unidenitified) [Latin],philosophy
work_13818,Philosophical text (unspecified or unidenitified) [Latin],philosophy
work_13818,Philosophical text (unspecified or unidenitified) [Latin],philosophy
work_13818,Philosophical text (unspecified or unidenitified) [Latin],philosophy
work_13818,Philosophical text (unspecified or unidenitified) [Latin],philosophy
work_1382,"Dionysius, Cartusianus, 1402–1471: Catalogue of his works [Latin]",christian_literature
work_13820,Physiologus [Latin],"science, natural_history"
work_13820,Physiologus [Latin],"science, natural_history"
work_13820,Physiologus [Latin],"science, natural_history"
work_13821,Physiologus Theobaldi episcopi [Latin],natural_history
work_13822,Pictor in carmine [Latin],bible
work_13823,"Pictures of the battle of Pinkie, 1547 [English]",history
work_13824,Piers of Fulham's Conceits in Love [Middle English],literature
work_13824,Piers of Fulham's Conceits in Love [Middle English],literature
work_13827,A Pistle of Prayer [Middle English],"theology, christian_literature"
work_13828,Plague tract [Middle English],medicine
work_13829,Planctus Mariae [Italian],hagiography
work_1383,"Dionysius, Cartusianus, 1402–1471: Liber de particulari iudicio dei [Latin]",theology
work_13830,Poem (unidentified) [Irish],literature
work_13831,Poem [Middle English],literature
work_13831,Poem [Middle English],literature
work_13831,Poem [Middle English],literature
work_13831,Poem [Middle English],literature
work_13831,Poem [Middle English],literature
work_13831,Poem [Middle English],literature
work_13831,Poem [Middle English],literature
work_13831,Poem [Middle English],literature
work_13832,Poem [Anglo-Norman],literature
work_13838,Poem attacking Protestant reformers [Middle English],"literature, clergy"
work_13839,Poem in elegiacs [Latin],literature
work_1384,"Erasmus, Desiderius, –1536: Institutio principis christiani [Middle French]",politics_and_government
work_13840,Poem in praise of St. Francis [Italian],"literature, hagiography"
work_13841,Poem mentioning Eve [Old French],literature
work_13843,Phlebotomy (unspecified or unidentified texts) [Middle English],"literature, medicine"
work_13843,Phlebotomy (unspecified or unidentified texts) [Middle English],"literature, medicine"
work_13844,Poem on the coronation of Richard I [Latin],"literature, history"
work_13845,Poem on the crucifixion [Italian],"literature, christian_literature"
work_13847,Poem on the Five Joys of the Virgin [Middle English],"literature, hagiography"
work_13848,Poem on Henry VI [Middle English],"literature, history"
work_13849,Poem on the herb 'germandela' [Latin],"literature, medicine"
work_1385,"Deusdedit, Cardinal, -approximately 1099: Poems [Latin]",christian_literature
work_13850,Poem on the instruments of the passion [Middle English],"literature, christian_literature"
work_13851,Poem on the Kings of England [Middle English],"literature, history"
work_13852,Poem on lucky and unlucky days [Middle English],history
work_13853,Poem on Mass [Latin],"literature, theology"
work_13853,Poem on Mass [Latin],"literature, theology"
