Source,Target,Type,Label
work_13156,work_2753,Undirected,MS_Digby_98-part3
work_13156,work_1481,Undirected,MS_Digby_98-part3
work_13158,work_14973,Undirected,MS_Rawl_C_100-part4
work_1316,work_1469,Undirected,MS_Canon_Gr_23
work_13172,work_14325,Undirected,MS_Ashmole_1393-part5
work_13178,work_3994,Undirected,MS_Ashmole_1462
work_13178,work_4522,Undirected,MS_Ashmole_1462
work_13178,work_3846,Undirected,MS_Ashmole_1462
work_13178,work_599,Undirected,MS_Ashmole_1462
work_13182,work_10873,Undirected,MS_Ashmole_1378
work_13184,work_13502,Undirected,MS_Ashmole_1444-part4
work_13187,work_15048,Undirected,MS_Rawl_C_506
work_13187,work_15054,Undirected,MS_Rawl_C_506
work_13187,work_15019,Undirected,MS_Rawl_C_506
work_13191,work_2616,Undirected,MS_Ashmole_1437-part1
work_13203,work_12980,Undirected,MS_e_Mus_146-part1
work_13203,work_5578,Undirected,MS_Wood_empt_18
work_13203,work_10599,Undirected,MS_Wood_empt_18
work_13203,work_13198,Undirected,MS_e_Mus_146-part1
work_13203,work_13203,Undirected,MS_Wood_empt_18
work_13203,work_11760,Undirected,MS_Bodl_648-part2
work_13203,work_14344,Undirected,MS_Add_A_106
work_13203,work_12203,Undirected,MS_Bodl_483
work_13203,work_16314,Undirected,MS_Bodl_483
work_13203,work_16315,Undirected,MS_Bodl_483
work_13203,work_10872,Undirected,MS_Radcliffe_Trust_e_4
work_13203,work_12569,Undirected,MS_Ashmole_1432-part8
work_13203,work_10414,Undirected,MS_Ashmole_1443
work_13203,work_15159,Undirected,MS_Bodl_483
work_13203,work_13221,Undirected,MS_Ashmole_1443
work_13203,work_2810,Undirected,MS_Ashmole_1443
work_13203,work_15180,Undirected,MS_Ashmole_1443
work_13203,work_13875,Undirected,MS_Ashmole_1481-part7
work_13203,work_12204,Undirected,MS_Ashmole_1443
work_13205,work_15194,Undirected,MS_Digby_29
work_13205,work_10873,Undirected,MS_Rawl_C_815
work_13205,work_12215,Undirected,MS_Digby_29
work_13205,work_12215,Undirected,MS_Digby_29
work_13205,work_599,Undirected,MS_Digby_29
work_13205,work_12211,Undirected,MS_Digby_29
work_13205,work_12151,Undirected,MS_Digby_29
work_13205,work_191,Undirected,MS_Digby_29
work_13205,work_2742,Undirected,MS_Digby_29
work_13205,work_14992,Undirected,MS_Digby_29
work_13205,work_13209,Undirected,MS_Digby_29
work_13205,work_13221,Undirected,MS_Bodl_178-part1
work_13205,work_15194,Undirected,MS_Digby_29
work_13205,work_14241,Undirected,MS_Douce_45-part3
work_13205,work_10344,Undirected,MS_Ashmole_1389-part1
work_13205,work_15055,Undirected,MS_Ashmole_1432-part1
work_13205,work_13205,Undirected,MS_Digby_29
work_13205,work_10409,Undirected,MS_Digby_29
work_13205,work_13235,Undirected,MS_Digby_29
work_13205,work_7387,Undirected,MS_Digby_29
work_13205,work_6684,Undirected,MS_Digby_29
work_13205,work_16285,Undirected,MS_Digby_29
work_13205,work_2842,Undirected,MS_Digby_29
work_13205,work_14255,Undirected,MS_Digby_29
work_13205,work_12215,Undirected,MS_Digby_29
work_13205,work_15160,Undirected,MS_Digby_29
work_13205,work_2810,Undirected,MS_Digby_29
work_13205,work_10409,Undirected,MS_Digby_29
work_13205,work_15194,Undirected,MS_Digby_29
work_13205,work_10409,Undirected,MS_Digby_29
work_13205,work_10409,Undirected,MS_Digby_29
work_13205,work_15391,Undirected,MS_Digby_29
work_13205,work_14955,Undirected,MS_Digby_29
work_13205,work_10205,Undirected,MS_Digby_29
work_13205,work_15193,Undirected,MS_Digby_29
work_13205,work_1751,Undirected,MS_Digby_29
work_13205,work_4016,Undirected,MS_Digby_29
work_13206,work_10874,Undirected,MS_Rawl_C_814
work_13206,work_13231,Undirected,MS_Rawl_C_814
work_13206,work_3589,Undirected,MS_Rawl_C_814
work_13206,work_2851,Undirected,MS_Rawl_C_814
work_13206,work_10276,Undirected,MS_Douce_45-part1
work_13209,work_11955,Undirected,MS_Digby_41-part1
work_13209,work_12435,Undirected,MS_Digby_41-part1
work_13212,work_4029,Undirected,MS_Digby_69-part2
work_13212,work_12215,Undirected,MS_Digby_69-part2
work_13212,work_599,Undirected,MS_Digby_69-part2
work_13212,work_3846,Undirected,MS_Digby_69-part2
work_13212,work_191,Undirected,MS_Digby_69-part2
work_13212,work_11501,Undirected,MS_Digby_69-part2
work_13220,work_2722,Undirected,MS_Add_B_60
work_13220,work_14369,Undirected,MS_Ashmole_1398-part2
work_13220,work_191,Undirected,MS_Ashmole_1398-part2
work_13220,work_14021,Undirected,MS_Ashmole_1477
work_13220,work_13176,Undirected,MS_Ashmole_1477
work_13221,work_10277,Undirected,MS_Digby_Rolls_3
work_13221,work_12206,Undirected,MS_Rawl_C_81-part1
work_13221,work_14235,Undirected,MS_Bodl_591
work_13221,work_10149,Undirected,MS_Ashmole_1447-part9
work_13221,work_13232,Undirected,MS_Ashmole_1447-part9
work_13221,work_15193,Undirected,MS_Bodl_591
work_13221,work_15066,Undirected,MS_Bodl_591
work_13221,work_15053,Undirected,MS_Bodl_591
work_13221,work_348,Undirected,MS_Bodl_591
work_13221,work_15048,Undirected,MS_Bodl_591
work_13221,work_4333,Undirected,MS_Digby_Rolls_3
work_13221,work_189,Undirected,MS_Rawl_C_81-part1
work_13221,work_16516,Undirected,MS_Bodl_591
work_13221,work_4334,Undirected,MS_Digby_Rolls_3
work_13226,work_3518,Undirected,MS_Canon_Ital_173
work_13227,work_10205,Undirected,MS_Canon_Ital_284
work_13227,work_13232,Undirected,MS_Canon_Ital_284
work_13227,work_13227,Undirected,MS_Canon_Ital_284
work_13232,work_13209,Undirected,MS_Rawl_C_328
work_13232,work_2590,Undirected,MS_Bodl_177-part3
work_13232,work_14987,Undirected,MS_Bodl_177-part3
work_13232,work_10409,Undirected,MS_Digby_123
work_13232,work_2810,Undirected,MS_Digby_123
work_13232,work_12210,Undirected,MS_Greaves_56
work_13232,work_13205,Undirected,MS_Greaves_56
work_13232,work_4522,Undirected,MS_Rawl_C_328
work_13232,work_12210,Undirected,MS_Rawl_C_328
work_13232,work_359,Undirected,MS_Rawl_C_328
work_13232,work_13728,Undirected,MS_Laud_Lat_25-part1
work_13232,work_186,Undirected,MS_Rawl_C_543-part4
work_13232,work_10409,Undirected,MS_Bodl_177-part3
work_13232,work_10154,Undirected,MS_Ashmole_1467
work_13232,work_4110,Undirected,MS_Ashmole_1467
work_13232,work_2685,Undirected,MS_Ashmole_1467
work_13232,work_2687,Undirected,MS_Ashmole_1467
work_13232,work_2454,Undirected,MS_Canon_Misc_236
work_13232,work_13209,Undirected,MS_Canon_Misc_366-part2
work_13232,work_10617,Undirected,MS_Canon_Misc_366-part4
work_13232,work_13209,Undirected,MS_Canon_Misc_488
work_13232,work_2069,Undirected,MS_Canon_Misc_488
work_13232,work_1746,Undirected,MS_Rawl_C_543-part4
work_13232,work_14987,Undirected,MS_Bodl_177-part3
work_13232,work_11447,Undirected,MS_Digby_79
work_13232,work_878,Undirected,MS_Laud_Misc_682
work_13232,work_16032,Undirected,MS_Laud_Lat_25-part1
work_13232,work_1876,Undirected,MS_Laud_Lat_25-part1
work_13232,work_12203,Undirected,MS_Bodl_536
work_13232,work_1934,Undirected,MS_Laud_Misc_617
work_13232,work_1019,Undirected,MS_Laud_Misc_617
work_13232,work_6658,Undirected,MS_Laud_Misc_617
work_13232,work_859,Undirected,MS_Laud_Misc_617
work_13232,work_3605,Undirected,MS_Laud_Misc_617
work_13232,work_3589,Undirected,MS_Laud_Misc_617
work_13232,work_1594,Undirected,MS_Laud_Misc_617
work_13232,work_4341,Undirected,MS_Bodl_567-part5
work_13232,work_14583,Undirected,MS_Laud_Lat_25-part1
work_13232,work_13209,Undirected,MS_Bodl_682-part4
work_13232,work_16311,Undirected,Exeter_College_MS_35-partI
work_13232,work_7394,Undirected,Exeter_College_MS_35-partI
work_13232,work_13232,Undirected,Exeter_College_MS_35-partI
work_13232,work_7404,Undirected,Exeter_College_MS_35-partI
work_13232,work_7393,Undirected,Exeter_College_MS_35-partI
work_13232,work_205,Undirected,MS_Digby_79
work_13232,work_13924,Undirected,MS_Digby_79
work_13232,work_10409,Undirected,MS_Hatton_112-part1
work_13232,work_2225,Undirected,MS_Canon_Misc_488
work_13232,work_12105,Undirected,MS_Laud_Lat_25-part1
work_13232,work_13209,Undirected,MS_Rawl_D_251-part2
work_13232,work_15420,Undirected,MS_Laud_Lat_25-part1
work_13232,work_10409,Undirected,MS_Ashmole_361-part1
work_13232,work_10154,Undirected,MS_Ashmole_1485-part2
work_13233,work_10346,Undirected,MS_Ashmole_346
work_13233,work_15085,Undirected,MS_Ashmole_346
work_13235,work_14186,Undirected,MS_Ashmole_1438
work_13235,work_12214,Undirected,MS_Ashmole_1438
work_1324,work_1324,Undirected,St_Johns_College_MS_85-part1
work_13242,work_4303,Undirected,MS_Rawl_A_395
work_13242,work_2857,Undirected,MS_Rawl_A_395
work_13242,work_2846,Undirected,MS_Rawl_A_395
work_13245,work_12205,Undirected,MS_Ashmole_1447-part5
work_13247,work_5685,Undirected,MS_Add_C_13
work_13247,work_13204,Undirected,MS_Add_C_13
work_13248,work_12791,Undirected,MS_Ashmole_1444-part3
work_13248,work_3617,Undirected,MS_Ashmole_1397
work_13248,work_11410,Undirected,MS_Ashmole_1444-part3
work_13248,work_191,Undirected,MS_Ashmole_1397
work_1325,work_1322,Undirected,MS_Laud_Misc_567
work_1325,work_1320,Undirected,MS_Laud_Misc_567
work_1325,work_3980,Undirected,MS_Laud_Misc_567
work_1325,work_1791,Undirected,Merton_College_MS_232
work_1325,work_12040,Undirected,MS_Laud_Misc_567
work_13251,work_694,Undirected,MS_Ashmole_1391
work_13257,work_15016,Undirected,MS_Wood_empt_15
work_13257,work_11545,Undirected,MS_Wood_empt_15
work_13268,work_1146,Undirected,MS_Add_B_6
work_13269,work_13829,Undirected,MS_Canon_Ital_222
work_1327,work_14979,Undirected,MS_Laud_Misc_722-part1
work_1327,work_6772,Undirected,MS_Bodl_793-part1
work_1327,work_10957,Undirected,MS_Laud_Misc_722-part1
work_1327,work_6771,Undirected,MS_Bodl_793-part1
work_1327,work_10448,Undirected,MS_Laud_Misc_722-part1
work_1327,work_12842,Undirected,MS_Laud_Misc_722-part1
work_1327,work_15072,Undirected,MS_Laud_Misc_722-part1
work_1327,work_15063,Undirected,MS_Laud_Misc_722-part1
work_13270,work_417,Undirected,MS_Rawl_C_101
work_13270,work_12133,Undirected,MS_Rawl_C_101
work_13270,work_15169,Undirected,MS_Rawl_C_101
work_1328,work_29,Undirected,MS_Barocci_25-part2
work_1328,work_46,Undirected,MS_Barocci_25-part2
work_1328,work_38,Undirected,MS_Barocci_25-part2
work_1328,work_143,Undirected,MS_Barocci_25-part2
work_1328,work_3198,Undirected,MS_Barocci_25-part2
work_13288,work_939,Undirected,MS_Barocci_192-part1
work_13288,work_5847,Undirected,MS_Barocci_192-part1
work_13288,work_1828,Undirected,MS_Barocci_192-part1
work_13288,work_1827,Undirected,MS_Barocci_192-part1
work_13288,work_716,Undirected,MS_Barocci_192-part1
work_13288,work_1464,Undirected,MS_Barocci_192-part1
work_13288,work_13291,Undirected,MS_Barocci_192-part1
work_13288,work_1824,Undirected,MS_Barocci_192-part1
work_13288,work_2217,Undirected,MS_Barocci_192-part1
work_13288,work_5150,Undirected,MS_Barocci_192-part1
work_13292,work_4643,Undirected,MS_Barocci_183
work_13292,work_4645,Undirected,MS_Barocci_183
work_13292,work_725,Undirected,MS_Barocci_183
work_13292,work_5128,Undirected,MS_Barocci_183
work_13292,work_5127,Undirected,MS_Barocci_183
work_13292,work_1824,Undirected,MS_Barocci_183
work_13292,work_4642,Undirected,MS_Barocci_183
work_13292,work_494,Undirected,MS_Barocci_183
work_13292,work_4641,Undirected,MS_Barocci_183
work_13292,work_4702,Undirected,MS_Barocci_183
work_13292,work_4638,Undirected,MS_Barocci_183
work_13292,work_5130,Undirected,MS_Barocci_183
work_13292,work_4720,Undirected,MS_Barocci_183
work_13292,work_4639,Undirected,MS_Barocci_183
work_13292,work_3355,Undirected,MS_Barocci_183
work_13292,work_4644,Undirected,MS_Barocci_183
work_13292,work_5129,Undirected,MS_Barocci_183
work_13294,work_16143,Undirected,MS_Holkham_Gr_16
work_13294,work_16142,Undirected,MS_Holkham_Gr_16
work_13294,work_16141,Undirected,MS_Holkham_Gr_16
work_13294,work_5660,Undirected,MS_Holkham_Gr_16
work_13294,work_16140,Undirected,MS_Holkham_Gr_16
work_13294,work_16139,Undirected,MS_Holkham_Gr_16
work_13294,work_16138,Undirected,MS_Holkham_Gr_16
work_13294,work_16137,Undirected,MS_Holkham_Gr_16
work_13294,work_16133,Undirected,MS_Holkham_Gr_16
work_13294,work_5849,Undirected,MS_Holkham_Gr_16
work_13294,work_16136,Undirected,MS_Holkham_Gr_16
work_13294,work_15432,Undirected,MS_Holkham_Gr_16
work_13294,work_16135,Undirected,MS_Holkham_Gr_16
work_13294,work_16134,Undirected,MS_Holkham_Gr_16
work_13294,work_16144,Undirected,MS_Holkham_Gr_16
work_13294,work_16132,Undirected,MS_Holkham_Gr_16
work_13294,work_16131,Undirected,MS_Holkham_Gr_16
work_13294,work_16130,Undirected,MS_Holkham_Gr_16
work_13294,work_16129,Undirected,MS_Holkham_Gr_16
work_13294,work_16128,Undirected,MS_Holkham_Gr_16
work_13294,work_16127,Undirected,MS_Holkham_Gr_16
work_13294,work_1725,Undirected,MS_Holkham_Gr_16
work_13294,work_16145,Undirected,MS_Holkham_Gr_16
work_13294,work_16020,Undirected,MS_Holkham_Gr_17
work_13294,work_5662,Undirected,MS_Holkham_Gr_16
work_13294,work_16137,Undirected,MS_Holkham_Gr_17
work_13294,work_16147,Undirected,MS_Holkham_Gr_17
work_13294,work_16146,Undirected,MS_Holkham_Gr_17
work_13294,work_16149,Undirected,MS_Holkham_Gr_17
work_13294,work_16138,Undirected,MS_Holkham_Gr_17
work_13294,work_16145,Undirected,MS_Holkham_Gr_17
work_13294,work_16151,Undirected,MS_Holkham_Gr_17
work_13294,work_16143,Undirected,MS_Holkham_Gr_17
work_13294,work_5661,Undirected,MS_Holkham_Gr_16
work_13294,work_16144,Undirected,MS_Holkham_Gr_17
work_13294,work_16142,Undirected,MS_Holkham_Gr_17
work_13294,work_16141,Undirected,MS_Holkham_Gr_17
work_13294,work_16148,Undirected,MS_Holkham_Gr_17
work_13294,work_16150,Undirected,MS_Holkham_Gr_17
work_13294,work_16146,Undirected,MS_Holkham_Gr_16
work_13294,work_16149,Undirected,MS_Holkham_Gr_16
work_13294,work_16148,Undirected,MS_Holkham_Gr_16
work_13294,work_16147,Undirected,MS_Holkham_Gr_16
work_13294,work_16146,Undirected,MS_Holkham_Gr_16
work_13296,work_16124,Undirected,MS_Holkham_Gr_15
work_13296,work_16122,Undirected,MS_Holkham_Gr_15
work_13296,work_16123,Undirected,MS_Holkham_Gr_15
work_13296,work_16125,Undirected,MS_Holkham_Gr_15
work_13296,work_16120,Undirected,MS_Holkham_Gr_15
work_13296,work_16121,Undirected,MS_Holkham_Gr_15
work_13296,work_16110,Undirected,MS_Holkham_Gr_15
work_13296,work_16086,Undirected,MS_Holkham_Gr_15
work_13296,work_16105,Undirected,MS_Holkham_Gr_15
work_13296,work_16106,Undirected,MS_Holkham_Gr_15
work_13296,work_16107,Undirected,MS_Holkham_Gr_15
work_13296,work_16108,Undirected,MS_Holkham_Gr_15
work_13296,work_16109,Undirected,MS_Holkham_Gr_15
work_13296,work_16111,Undirected,MS_Holkham_Gr_15
work_13296,work_16104,Undirected,MS_Holkham_Gr_15
work_13296,work_16112,Undirected,MS_Holkham_Gr_15
work_13296,work_16114,Undirected,MS_Holkham_Gr_15
work_13296,work_5911,Undirected,MS_Holkham_Gr_15
work_13296,work_16115,Undirected,MS_Holkham_Gr_15
work_13296,work_16116,Undirected,MS_Holkham_Gr_15
work_13296,work_16117,Undirected,MS_Holkham_Gr_15
work_13296,work_16118,Undirected,MS_Holkham_Gr_15
work_13296,work_16119,Undirected,MS_Holkham_Gr_15
work_13296,work_5910,Undirected,MS_Holkham_Gr_15
work_13296,work_16113,Undirected,MS_Holkham_Gr_15
work_13296,work_12906,Undirected,MS_Holkham_Gr_15
work_13297,work_16152,Undirected,MS_Holkham_Gr_18
work_13297,work_16181,Undirected,MS_Holkham_Gr_18
work_13297,work_16153,Undirected,MS_Holkham_Gr_18
work_13297,work_16182,Undirected,MS_Holkham_Gr_18
work_13297,work_16154,Undirected,MS_Holkham_Gr_18
work_13297,work_16168,Undirected,MS_Holkham_Gr_18
work_13297,work_16156,Undirected,MS_Holkham_Gr_18
work_13297,work_16163,Undirected,MS_Holkham_Gr_18
work_13297,work_16178,Undirected,MS_Holkham_Gr_18
work_13297,work_16177,Undirected,MS_Holkham_Gr_18
work_13297,work_16176,Undirected,MS_Holkham_Gr_18
work_13297,work_16159,Undirected,MS_Holkham_Gr_18
work_13297,work_16171,Undirected,MS_Holkham_Gr_18
work_13297,work_16160,Undirected,MS_Holkham_Gr_18
work_13297,work_16183,Undirected,MS_Holkham_Gr_18
work_13297,work_16161,Undirected,MS_Holkham_Gr_18
work_13297,work_16169,Undirected,MS_Holkham_Gr_18
work_13297,work_16167,Undirected,MS_Holkham_Gr_18
work_13297,work_16155,Undirected,MS_Holkham_Gr_18
work_13297,work_16166,Undirected,MS_Holkham_Gr_18
work_13297,work_16165,Undirected,MS_Holkham_Gr_18
work_13297,work_5663,Undirected,MS_Holkham_Gr_18
work_13297,work_16164,Undirected,MS_Holkham_Gr_18
work_13297,work_16170,Undirected,MS_Holkham_Gr_18
work_13297,work_1828,Undirected,MS_Holkham_Gr_18
work_13297,work_16162,Undirected,MS_Holkham_Gr_18
work_13297,work_16180,Undirected,MS_Holkham_Gr_18
work_13297,work_16157,Undirected,MS_Holkham_Gr_18
work_13297,work_16158,Undirected,MS_Holkham_Gr_18
work_13297,work_16179,Undirected,MS_Holkham_Gr_18
work_13298,work_5668,Undirected,MS_Holkham_Gr_19
work_13298,work_5667,Undirected,MS_Holkham_Gr_19
work_13298,work_5669,Undirected,MS_Holkham_Gr_19
work_13298,work_4586,Undirected,MS_Holkham_Gr_19
work_13298,work_16037,Undirected,MS_Holkham_Gr_19
work_13298,work_16193,Undirected,MS_Holkham_Gr_19
work_13298,work_5666,Undirected,MS_Holkham_Gr_19
work_13298,work_16192,Undirected,MS_Holkham_Gr_19
work_13298,work_16191,Undirected,MS_Holkham_Gr_19
work_13298,work_16190,Undirected,MS_Holkham_Gr_19
work_13298,work_16189,Undirected,MS_Holkham_Gr_19
work_13298,work_16188,Undirected,MS_Holkham_Gr_19
work_13298,work_16187,Undirected,MS_Holkham_Gr_19
work_13298,work_16186,Undirected,MS_Holkham_Gr_19
work_13298,work_16185,Undirected,MS_Holkham_Gr_19
work_13312,work_15308,Undirected,MS_Auct_D_2_12
work_13322,work_14583,Undirected,MS_Laud_Misc_171
work_13322,work_15205,Undirected,MS_Laud_Misc_171
work_13322,work_820,Undirected,MS_Laud_Misc_171
work_13322,work_753,Undirected,MS_Laud_Misc_171
work_13322,work_11188,Undirected,MS_Laud_Misc_171
work_13322,work_260,Undirected,MS_Digby_39-part5
work_13322,work_5481,Undirected,MS_Laud_Misc_171
work_13322,work_14583,Undirected,MS_Laud_Misc_171
work_13322,work_17514,Undirected,MS_Laud_Misc_171
work_13322,work_11227,Undirected,MS_Laud_Misc_171
work_13322,work_11171,Undirected,MS_Laud_Misc_171
work_13322,work_1342,Undirected,MS_Laud_Misc_171
work_13322,work_14583,Undirected,MS_Laud_Misc_171
work_13322,work_5482,Undirected,MS_Laud_Misc_171
work_13322,work_5482,Undirected,MS_Laud_Misc_171
work_13322,work_4039,Undirected,MS_Laud_Misc_359
work_13322,work_14583,Undirected,MS_Laud_Misc_171
work_13322,work_12050,Undirected,MS_Laud_Misc_171
work_13322,work_5479,Undirected,MS_Laud_Misc_171
work_13323,work_14647,Undirected,MSS_Douce_336-7
work_13323,work_10249,Undirected,MSS_Douce_336-7
work_13326,work_10850,Undirected,MS_Holkham_misc_40
work_13326,work_12118,Undirected,MS_Holkham_misc_40
work_13330,work_4959,Undirected,MS_Rawl_A_356
work_13330,work_10875,Undirected,MS_Rawl_A_356
work_1335,work_12864,Undirected,MS_Auct_E_4_12
work_1335,work_65,Undirected,MS_Auct_E_4_12
work_1335,work_6648,Undirected,MS_Auct_E_4_12
work_1335,work_4676,Undirected,MS_Auct_E_4_12
work_1335,work_6647,Undirected,MS_Auct_E_4_12
work_1335,work_2980,Undirected,MS_Auct_E_4_12
work_1335,work_1,Undirected,MS_Auct_E_4_12
work_1335,work_119,Undirected,MS_Auct_E_4_12
work_1335,work_21,Undirected,MS_Auct_E_4_12
work_13353,work_6567,Undirected,MS_Lat_liturg_e_13
work_13353,work_6568,Undirected,MS_Lat_liturg_e_13
work_13355,work_13832,Undirected,MS_Lat_liturg_b_7-part36
work_13359,work_1948,Undirected,MS_Lat_liturg_e_44
work_13365,work_13060,Undirected,MS_Canon_Liturg_331
work_13365,work_14345,Undirected,MS_Canon_Liturg_331
work_13365,work_1421,Undirected,MS_Canon_Liturg_331
work_1339,work_7118,Undirected,MS_Laud_Misc_436
work_1339,work_16240,Undirected,MS_Laud_Misc_436
work_1339,work_7119,Undirected,MS_Laud_Misc_436
work_1339,work_2941,Undirected,MS_Laud_Misc_436
work_1339,work_6184,Undirected,MS_Laud_Misc_436
work_1339,work_6185,Undirected,MS_Laud_Misc_436
work_1339,work_3052,Undirected,MS_Laud_Misc_436
work_13396,work_11562,Undirected,MS_Canon_Class_Lat_72-part3
work_13396,work_4733,Undirected,MS_Canon_Class_Lat_72-part3
work_13405,work_14583,Undirected,MS_Hamilton_51-part1
work_13405,work_14583,Undirected,MS_Hamilton_51-part1
work_13405,work_14583,Undirected,MS_Hamilton_51-part1
work_13409,work_13884,Undirected,MS_Canon_Misc_295
work_13410,work_16397,Undirected,MS_Selden_Supra_74
work_13420,work_14424,Undirected,MS_Rawl_C_270
work_13420,work_2856,Undirected,MS_Bodl_515
work_13420,work_16394,Undirected,MS_Bodl_515
work_13420,work_1722,Undirected,MS_Rawl_C_270
work_13432,work_12601,Undirected,MS_Laud_Misc_237-part6
work_13433,work_10682,Undirected,MS_Ashmole_1352
work_13437,work_11705,Undirected,MS_Rawl_C_752
work_13437,work_12092,Undirected,MS_Rawl_C_752
work_1344,work_12852,Undirected,MS_Laud_Misc_451
work_13443,work_14044,Undirected,MS_E_D_Clarke_19
work_13443,work_16033,Undirected,MS_Canon_Bibl_Lat_14
work_13443,work_2169,Undirected,MS_Canon_Bibl_Lat_14
work_13443,work_4128,Undirected,MS_Canon_Bibl_Lat_2
work_13443,work_10687,Undirected,MS_Auct_D_5_4
work_13443,work_3885,Undirected,MS_Laud_Lat_24
work_13444,work_15523,Undirected,MS_Lat_bib_e_5
work_13452,work_14847,Undirected,MS_Ashmole_1517
work_13458,work_10746,Undirected,MS_Barocci_205
work_13458,work_12571,Undirected,MS_Barocci_205
work_13458,work_148,Undirected,MS_Barocci_25-part5
work_13458,work_3591,Undirected,MS_Barocci_25-part5
work_13458,work_1487,Undirected,MS_Barocci_25-part5
work_13458,work_3255,Undirected,MS_Barocci_25-part5
work_1346,work_1345,Undirected,MS_Digby_30
work_1346,work_5048,Undirected,MS_Digby_30
work_13497,work_4890,Undirected,MS_Lat_liturg_e_43
work_13501,work_1430,Undirected,MS_Barocci_11-part1
work_1351,work_1845,Undirected,MS_Auct_F_4_14
work_1351,work_11559,Undirected,MS_Auct_F_4_14
work_1351,work_13679,Undirected,MS_Auct_F_4_14
work_1351,work_16204,Undirected,MS_Auct_F_4_14
work_1351,work_12773,Undirected,MS_Auct_F_4_14
work_1351,work_15229,Undirected,MS_Barocci_95
work_1351,work_12778,Undirected,MS_Gr_class_f_114
work_1351,work_2757,Undirected,MS_Gr_class_f_114
work_1351,work_4725,Undirected,MS_Gr_class_f_114
work_1351,work_12780,Undirected,MS_Gr_class_f_114
work_1351,work_12779,Undirected,MS_Gr_class_f_114
work_1351,work_12777,Undirected,MS_Gr_class_f_114
work_13528,work_14987,Undirected,MS_Douce_45-part4
work_13528,work_14943,Undirected,MS_Douce_45-part4
work_13533,work_13531,Undirected,MS_St_Amand_39
work_13533,work_13504,Undirected,MS_St_Amand_39
work_13533,work_13510,Undirected,MS_St_Amand_39
work_1355,work_1356,Undirected,MS_Fell_5
work_13554,work_4890,Undirected,MS_Rawl_B_328
work_13557,work_11240,Undirected,MS_Canon_Pat_Lat_175
work_13572,work_1161,Undirected,MS_Hamilton_7
work_13572,work_227,Undirected,MS_Hamilton_7
work_13572,work_7138,Undirected,MS_Hamilton_7
work_13576,work_11517,Undirected,MS_Lat_liturg_e_36
work_13576,work_13932,Undirected,MS_Lat_liturg_e_36
work_13576,work_14894,Undirected,MS_Lat_liturg_e_36
work_13576,work_12621,Undirected,MS_Lat_liturg_e_36
work_13576,work_13932,Undirected,MS_Lat_liturg_e_36
work_13576,work_11515,Undirected,MS_Lat_liturg_e_36
work_13576,work_13932,Undirected,MS_Lat_liturg_e_36
work_13576,work_12397,Undirected,MS_Lat_liturg_e_36
work_13576,work_10187,Undirected,MS_Lat_liturg_e_36
work_13576,work_11830,Undirected,MS_Lat_liturg_e_36
work_13576,work_13932,Undirected,MS_Lat_liturg_e_36
work_13576,work_10187,Undirected,MS_Lat_liturg_e_36
work_13576,work_13932,Undirected,MS_Lat_liturg_e_36
work_13576,work_12322,Undirected,MS_Lat_liturg_e_36
work_13576,work_14705,Undirected,MS_Lat_liturg_e_36
work_13576,work_13932,Undirected,MS_Lat_liturg_e_36
work_13576,work_12322,Undirected,MS_Lat_liturg_e_36
work_13576,work_13932,Undirected,MS_Lat_liturg_e_36
work_13587,work_3841,Undirected,MS_Laud_Misc_1831-2-part2
work_13587,work_11737,Undirected,MS_Laud_Misc_1831-2-part2
work_13603,work_13597,Undirected,MS_e_Mus_193
work_13610,work_11342,Undirected,MS_Auct_T_2_4
work_13610,work_10302,Undirected,MS_Auct_T_2_4
work_13611,work_2191,Undirected,MS_Rawl_A_363
work_13611,work_3495,Undirected,MS_Rawl_A_363
work_13611,work_16080,Undirected,MS_Rawl_A_363
work_13618,work_13460,Undirected,MS_Selden_Supra_52
work_1362,work_2467,Undirected,MS_Canon_Gr_113
work_1362,work_2466,Undirected,MS_Canon_Gr_113
work_13630,work_14583,Undirected,MS_Canon_Misc_55
work_1364,work_13881,Undirected,MS_Canon_Ital_99
work_1364,work_3741,Undirected,MS_Canon_Ital_99
work_1364,work_2997,Undirected,MS_Canon_Ital_99
work_1366,work_577,Undirected,MS_Canon_Ital_98
work_1366,work_6691,Undirected,MSS_Canon_Ital_105-7
work_1366,work_6692,Undirected,MS_DOrville_552
work_1367,work_6692,Undirected,MS_Canon_Ital_115
work_13675,work_13676,Undirected,MS_Holkham_misc_17
work_13675,work_450,Undirected,MS_Holkham_misc_17
work_13675,work_14981,Undirected,MS_Holkham_misc_17
work_13675,work_4729,Undirected,MS_Holkham_misc_17
work_13675,work_448,Undirected,MS_Holkham_misc_17
work_13675,work_1962,Undirected,MS_Holkham_misc_17
work_13675,work_15091,Undirected,MS_Holkham_misc_17
work_13675,work_14982,Undirected,MS_Holkham_misc_17
work_13675,work_4174,Undirected,MS_Holkham_misc_17
work_13675,work_4933,Undirected,MS_Holkham_misc_17
work_13675,work_449,Undirected,MS_Holkham_misc_17
work_13675,work_450,Undirected,MS_Holkham_misc_17
work_13675,work_11784,Undirected,MS_Holkham_misc_17
work_13675,work_10758,Undirected,MS_Holkham_misc_17
work_13675,work_4174,Undirected,MS_Holkham_misc_17
work_13675,work_11794,Undirected,MS_Holkham_misc_17
