Source,Target,Type,Label
person_2780,person_37261411,Undirected,MS_Digby_96
person_2781,person_19743305,Undirected,MS_Add_A_167
person_2785,person_69848690,Undirected,MS_Douce_327
person_2785,person_14643360,Undirected,MS_Douce_327
person_27862472,person_2498,Undirected,MS_Lat_misc_a_3-part53
person_27862472,person_2498,Undirected,MS_Lat_misc_a_3-part9
person_2790,person_2791,Undirected,MS_Auct_D_3_6
person_2790,person_2789,Undirected,MS_Auct_D_3_6
person_2790,person_2788,Undirected,MS_Auct_D_3_6
person_2792,person_100183464,Undirected,MS_Bodl_688
person_2792858,person_3196,Undirected,MS_Auct_D_4_5
person_2792858,person_3197,Undirected,MS_Auct_D_4_5
person_2794,person_2795,Undirected,MS_Canon_Bibl_Lat_84
person_2794,person_2384880,Undirected,MS_Canon_Bibl_Lat_84
person_2794,person_446,Undirected,MS_Canon_Bibl_Lat_84
person_27964685,person_237497,Undirected,MS_Auct_F_2_2
person_27964685,person_95302161,Undirected,MS_Auct_F_2_2
person_280026053,person_2384880,Undirected,MS_Canon_Gr_115
person_280026053,person_446,Undirected,MS_Canon_Gr_115
person_280472019,person_3393,Undirected,MS_DOrville_101
person_280472019,person_3394,Undirected,MS_DOrville_101
person_280472019,person_3392,Undirected,MS_DOrville_101
person_280472019,person_24945908,Undirected,MS_DOrville_101
person_2806,person_27199933,Undirected,MS_Add_C_142
person_2806,person_5314321,Undirected,MS_Add_C_142
person_2806,person_2805,Undirected,MS_Add_C_142
person_2806,person_2807,Undirected,MS_Add_C_142
person_2808,person_122403272,Undirected,MS_Add_C_188
person_2808,person_66816439,Undirected,MS_Add_C_188
person_2808,person_27099070,Undirected,MS_Add_C_188
person_2808,person_2810,Undirected,MS_Add_C_188
person_2808,person_2811,Undirected,MS_Add_C_188
person_2808,person_2809,Undirected,MS_Add_C_188
person_2808,person_7470435,Undirected,MS_Add_C_188
person_2808,person_2812,Undirected,MS_Add_C_188
person_2813,person_2815,Undirected,MS_Add_C_192
person_2813,person_2814,Undirected,MS_Add_C_192
person_2813,person_2816,Undirected,MS_Add_C_192
person_281367823,person_69848690,Undirected,MS_Douce_213
person_281367823,person_66501599,Undirected,MS_Douce_213
person_281367823,person_33157045,Undirected,MS_Douce_213
person_28137730,person_446,Undirected,MS_Canon_Class_Lat_161
person_28137730,person_2384880,Undirected,MS_Canon_Class_Lat_161
person_281574885,person_100189062,Undirected,MS_Add_C_110
person_281574885,person_100189062,Undirected,MS_Add_C_108
person_281574885,person_100189062,Undirected,MS_Add_C_109
person_2821,person_2691,Undirected,MS_Holkham_Gr_22
person_2821,person_106872042,Undirected,MS_Holkham_Gr_22
person_2823,person_2822,Undirected,MS_Auct_D_2_7
person_2824,person_47563478,Undirected,MS_Rawl_G_104
person_2824,person_38033406,Undirected,MS_Lat_liturg_a_4
person_2825,person_2827,Undirected,MS_Canon_Liturg_366
person_2825,person_2826,Undirected,MS_Canon_Liturg_366
person_283,person_27099070,Undirected,MS_Holkham_misc_30
person_2830,person_18638339,Undirected,MS_Lat_liturg_b_5
person_2830,person_73979081,Undirected,MS_Lat_liturg_b_5
person_2830,person_2831,Undirected,MS_Lat_liturg_b_5
person_2833,person_54940373,Undirected,MS_Laud_Misc_358
person_2833,person_54940373,Undirected,MS_Laud_Lat_109
person_2835,person_27215170,Undirected,MS_Ashmole_210-part1
person_2836,person_39386049,Undirected,MS_Ashmole_341-part1
person_2836,person_2836,Undirected,MS_Ashmole_341-part1
person_2838,person_47563478,Undirected,MS_Rawl_liturg_g_13
person_284,person_392,Undirected,MS_Lat_th_c_28
person_284,person_1167,Undirected,MS_Lat_th_c_28
person_284,person_1360,Undirected,MS_Lat_th_c_28
person_284,person_699,Undirected,MS_Lat_th_c_28
person_284,person_1204,Undirected,MS_Lat_th_c_28
person_284,person_14130364,Undirected,MS_Lat_th_c_28
person_284,person_100180276,Undirected,MS_Lat_th_c_28
person_2840,person_2841,Undirected,MS_Canon_Liturg_163
person_2840,person_2842,Undirected,MS_Canon_Liturg_163
person_28447840,person_112166886,Undirected,MS_Lat_liturg_f_25
person_2848,person_2849,Undirected,MS_Lyell_45
person_2848,person_64157046,Undirected,MS_Lyell_45
person_2853,person_71478954,Undirected,MS_Douce_134
person_2853,person_44393665,Undirected,MS_Douce_134
person_2853,person_173752517,Undirected,MS_Douce_134
person_2853,person_69848690,Undirected,MS_Douce_134
person_2855,person_54940373,Undirected,MS_Laud_Misc_108
person_2857,person_47563478,Undirected,MS_Rawl_G_108
person_2857,person_47563478,Undirected,MS_Rawl_G_42
person_2857,person_47563478,Undirected,MS_Rawl_G_98
person_2857,person_47563478,Undirected,MS_Rawl_C_447
person_2858,person_69848690,Undirected,MS_Douce_366
person_2859,person_2860,Undirected,MS_Ashmole_304
person_2861,person_2862,Undirected,MS_Rawl_liturg_c_3
person_2861,person_2863,Undirected,MS_Rawl_liturg_c_3
person_2861,person_47563478,Undirected,MS_Rawl_liturg_c_3
person_2864,person_465,Undirected,MS_Barlow_5
person_2866,person_25374986,Undirected,MS_Arch_Selden_B_26-part3
person_2866,person_68969862,Undirected,MS_Arch_Selden_B_26-part3
person_286696864,person_886,Undirected,MS_Buchanan_e_18
person_286696864,person_78648497,Undirected,MS_Buchanan_e_18
person_286696864,person_44557546,Undirected,MS_Buchanan_e_18
person_2868,person_309709338,Undirected,MS_Barlow_1
person_2868,person_465,Undirected,MS_Barlow_1
person_2872,person_2873,Undirected,MS_Rawl_liturg_e_41
person_2872,person_47563478,Undirected,MS_Rawl_liturg_e_41
person_2872,person_2874,Undirected,MS_Rawl_liturg_e_41
person_2876,person_2877,Undirected,MS_Laud_Misc_253
person_2876,person_54940373,Undirected,MS_Laud_Misc_253
person_2876,person_2875,Undirected,MS_Laud_Misc_253
person_2878,person_2822,Undirected,MS_Auct_D_2_4
person_2880,person_5986821,Undirected,MS_Auct_D_2_19
person_2880,person_2879,Undirected,MS_Auct_D_2_19
person_2881,person_2882,Undirected,MS_Auct_D_4_13
person_2881,person_2883,Undirected,MS_Auct_D_4_13
person_288960142,person_3392,Undirected,MS_DOrville_517
person_288960142,person_24945908,Undirected,MS_DOrville_517
person_288960142,person_3393,Undirected,MS_DOrville_517
person_288960142,person_3394,Undirected,MS_DOrville_517
person_289,person_290,Undirected,MS_Lat_misc_e_111
person_289,person_202392039,Undirected,MS_Lat_misc_e_111
person_2891,person_54195353,Undirected,MS_Hamilton_2
person_2891,person_2892,Undirected,MS_Hamilton_2
person_2893,person_2894,Undirected,MS_Aubrey_31
person_2893,person_71386625,Undirected,MS_Aubrey_31
person_28936596,person_54940373,Undirected,MS_Laud_Misc_36
person_28936596,person_8498921,Undirected,MS_Laud_Misc_36
person_28936596,person_243749766,Undirected,MS_Laud_Misc_36
person_2895,person_29877471,Undirected,MS_Bodl_700
person_2896,person_4123,Undirected,Merton_College_MS_222
person_2897,person_4009,Undirected,Merton_College_MS_93
person_2897,person_2897,Undirected,Merton_College_MS_93
person_2898,person_2900,Undirected,Merton_College_MS_6
person_2898,person_2899,Undirected,Merton_College_MS_6
person_29,person_1116,Undirected,MS_Fr_e_22
person_29,person_670,Undirected,MS_Fr_e_22
person_2904,person_3471,Undirected,MS_Rawl_G_18
person_2904,person_2903,Undirected,Merton_College_MS_32
person_2904,person_2576,Undirected,Merton_College_MS_32
person_2904,person_29877471,Undirected,Merton_College_MS_32
person_2904,person_1203,Undirected,MS_Rawl_G_18
person_2904,person_47563478,Undirected,MS_Rawl_G_18
person_290606108,person_446,Undirected,MS_Canon_Class_Lat_274
person_290606108,person_2384880,Undirected,MS_Canon_Class_Lat_274
person_290606108,person_76544198,Undirected,MS_Lat_class_d_38
person_2910,person_1203,Undirected,MS_Rawl_A_363
person_2910,person_47563478,Undirected,MS_Rawl_A_363
person_2915,person_2914,Undirected,MS_Auct_D_4_6
person_29159389,person_37266689,Undirected,MS_Bodl_464
person_29159389,person_15121578,Undirected,MS_Bodl_464
person_2917,person_17500732,Undirected,MS_Holkham_Gr_106
person_2917,person_3489,Undirected,MS_Holkham_Gr_106
person_2917,person_1340,Undirected,MS_Holkham_Gr_106
person_292,person_54940373,Undirected,MS_Laud_Misc_134
person_2921,person_37729288,Undirected,MS_Auct_F_1_9
person_292789691,person_4652,Undirected,St_Johns_College_MS_192
person_292924945,person_54940373,Undirected,MS_Laud_Misc_207
person_292924945,person_2739,Undirected,MS_Laud_Misc_207
person_2932,person_4074,Undirected,Merton_College_MS_154
person_2932,person_4075,Undirected,Merton_College_MS_154
person_2932,person_4074,Undirected,Merton_College_MS_154
person_2932,person_4075,Undirected,Merton_College_MS_154
person_2932,person_4003,Undirected,Merton_College_MS_154
person_2932,person_4075,Undirected,Merton_College_MS_154
person_2932,person_4017,Undirected,Merton_College_MS_154
person_2932,person_4003,Undirected,Merton_College_MS_154
person_2932,person_4076,Undirected,Merton_College_MS_154
person_2932,person_4017,Undirected,Merton_College_MS_154
person_2932,person_4076,Undirected,Merton_College_MS_154
person_2932,person_4074,Undirected,Merton_College_MS_154
person_2932,person_4017,Undirected,Merton_College_MS_154
person_2932,person_4022,Undirected,Merton_College_MS_184
person_2932,person_4003,Undirected,Merton_College_MS_154
person_2932,person_4069,Undirected,Merton_College_MS_184
person_2932,person_4095,Undirected,Merton_College_MS_184
person_2932,person_2932,Undirected,Merton_College_MS_154
person_2932,person_4003,Undirected,Merton_College_MS_154
person_2932,person_4076,Undirected,Merton_College_MS_154
person_2932,person_4017,Undirected,Merton_College_MS_154
person_2932,person_2932,Undirected,Merton_College_MS_154
person_2932,person_4076,Undirected,Merton_College_MS_154
person_2933,person_4066,Undirected,Merton_College_MS_66
person_2933,person_96298161,Undirected,Merton_College_MS_66
person_2933,person_3142,Undirected,Merton_College_MS_66
person_2941,person_237497,Undirected,MS_Auct_F_5_2
person_2944,person_2945,Undirected,MS_Barlow_6
person_2944,person_2946,Undirected,MS_Barlow_6
person_2944,person_2947,Undirected,MS_Barlow_6
person_2944,person_465,Undirected,MS_Barlow_6
person_29492236,person_2932,Undirected,Merton_College_MS_273
person_29492236,person_4170,Undirected,Merton_College_MS_273
person_2950,person_2956,Undirected,MS_Bodl_177
person_29543710,person_47563478,Undirected,MS_Rawl_C_292
person_29543710,person_47563478,Undirected,MS_Rawl_D_732
person_29543710,person_47563478,Undirected,MS_Rawl_liturg_e_43
person_29543710,person_2773,Undirected,MS_Rawl_liturg_e_43
person_29543710,person_47563478,Undirected,MS_Rawl_poet_38
person_29543710,person_2993,Undirected,MS_Rawl_Q_a_1
person_29543710,person_3385,Undirected,MS_Rawl_G_99
person_29543710,person_47563478,Undirected,MS_Rawl_G_99
person_29543710,person_47563478,Undirected,MS_Rawl_G_67
person_29543710,person_3385,Undirected,MS_Rawl_G_96
person_29543710,person_47563478,Undirected,MS_Rawl_G_96
person_295781431,person_1174,Undirected,MS_Buchanan_e_5
person_295781431,person_678,Undirected,MS_Buchanan_e_5
person_295781431,person_44557546,Undirected,MS_Buchanan_e_5
person_295781431,person_44557546,Undirected,MS_Buchanan_e_14
person_295781431,person_886,Undirected,MS_Buchanan_e_14
person_295781431,person_886,Undirected,MS_Buchanan_e_5
person_295781431,person_678,Undirected,MS_Buchanan_e_14
person_295806067,person_4850,Undirected,MS_Douce_110
person_295806067,person_25551179,Undirected,MS_Douce_110
person_295806067,person_38088759,Undirected,MS_Douce_110
person_295806067,person_69848690,Undirected,MS_Douce_110
person_2959,person_2960,Undirected,MS_Bodl_339
person_2959,person_2961,Undirected,MS_Bodl_339
person_2959,person_2963,Undirected,MS_Bodl_339
person_2959,person_2962,Undirected,MS_Bodl_339
person_29618782,person_3392,Undirected,MS_DOrville_44
person_29618782,person_24945908,Undirected,MS_DOrville_44
person_29618782,person_3394,Undirected,MS_DOrville_44
person_29618782,person_3393,Undirected,MS_DOrville_153
person_29618782,person_24945908,Undirected,MS_DOrville_10
person_29618782,person_3392,Undirected,MS_DOrville_113
person_29618782,person_3394,Undirected,MS_DOrville_153
person_29618782,person_24945908,Undirected,MS_DOrville_113
person_29618782,person_3394,Undirected,MS_DOrville_10
person_29618782,person_24945908,Undirected,MS_DOrville_153
person_29618782,person_3393,Undirected,MS_DOrville_113
person_29618782,person_3393,Undirected,MS_DOrville_10
person_29618782,person_3394,Undirected,MS_DOrville_113
person_29618782,person_3392,Undirected,MS_DOrville_10
person_29618782,person_3393,Undirected,MS_DOrville_44
person_29618782,person_3392,Undirected,MS_DOrville_153
person_29618782,person_3394,Undirected,MS_DOrville_204
person_29618782,person_3393,Undirected,MS_DOrville_204
person_29618782,person_24945908,Undirected,MS_DOrville_204
person_29618782,person_3392,Undirected,MS_DOrville_204
person_29624545,person_7455594,Undirected,MS_Gr_class_f_120_P
person_29624545,person_7455594,Undirected,MS_Gr_class_f_116_P
person_29624545,person_7455594,Undirected,MS_Gr_class_f_117_P
person_29624545,person_7455594,Undirected,MS_Gr_class_f_118_P
person_29624545,person_7455594,Undirected,MS_Gr_class_f_119_P
person_29624545,person_7455594,Undirected,MS_Gr_class_f_121_P
person_29624545,person_7455594,Undirected,MS_Gr_class_f_123_P
person_29624545,person_7455594,Undirected,MS_Gr_class_f_125_P
person_29624545,person_7455594,Undirected,MS_Gr_class_f_122_P
person_2967,person_2969,Undirected,MS_Bodl_418
person_2967,person_2966,Undirected,MS_Bodl_418
person_2967,person_2968,Undirected,MS_Bodl_418
person_2971,person_2966,Undirected,MS_Bodl_471
person_2976,person_2975,Undirected,MS_Eng_poet_a_1
person_2976,person_2977,Undirected,MS_Eng_poet_a_1
person_2976,person_2978,Undirected,MS_Eng_poet_a_1
person_2976,person_2979,Undirected,MS_Eng_poet_a_1
person_2980,person_2981,Undirected,MS_Digby_86
person_2980,person_25374986,Undirected,MS_Digby_86
person_2980,person_49357645,Undirected,MS_Digby_86
person_29836766,person_44557546,Undirected,MS_Buchanan_f_4
person_29836766,person_886,Undirected,MS_Buchanan_f_4
person_29877471,person_4115,Undirected,Merton_College_MS_213
person_29877471,person_4116,Undirected,Merton_College_MS_213
person_29877471,person_4277,Undirected,Merton_College_MS_25
person_29909879,person_64157046,Undirected,MS_Lyell_13
person_2996,person_96298161,Undirected,Merton_College_MS_78
person_2996,person_96298161,Undirected,Merton_College_MS_77
person_2996,person_4002,Undirected,Merton_College_MS_77
person_2996,person_4066,Undirected,Merton_College_MS_77
person_2998,person_2837,Undirected,MS_Ashmole_399
person_2998,person_27215170,Undirected,MS_Ashmole_399
person_3,person_1180,Undirected,MS_Don_d_186
person_3,person_14803186,Undirected,MS_Don_d_186
person_3,person_983,Undirected,MS_Don_d_186
person_3,person_1146,Undirected,MS_Don_d_186
person_3,person_465,Undirected,MS_Don_d_186
person_3002,person_54940373,Undirected,MS_Laud_Lat_32
person_3003,person_54940373,Undirected,MS_Laud_Lat_68
person_3004,person_54940373,Undirected,MS_Laud_Misc_72
person_3013,person_3014,Undirected,MS_Bodl_747
person_3013,person_3565,Undirected,MS_Bodl_747
person_3013,person_3565,Undirected,MS_Bodl_827
person_3013,person_3014,Undirected,MS_Bodl_827
person_3016,person_3015,Undirected,MS_Bodl_511
person_3016,person_44167598,Undirected,MS_Bodl_511
person_302,person_22146194,Undirected,MS_Buchanan_e_15
person_302,person_1012,Undirected,MS_Buchanan_e_15
person_302,person_886,Undirected,MS_Buchanan_e_15
person_302,person_8,Undirected,MS_Buchanan_e_15
person_302,person_44557546,Undirected,MS_Buchanan_e_15
person_3022,person_3018,Undirected,MS_Rawl_B_356
person_3022,person_47563478,Undirected,MS_Rawl_B_356
person_3022,person_3020,Undirected,MS_Rawl_B_356
person_3022,person_3021,Undirected,MS_Rawl_B_356
person_3022,person_3019,Undirected,MS_Rawl_B_356
person_3023,person_39246400,Undirected,MS_Bodl_585-part1
person_3025,person_3026,Undirected,MS_Bodl_113
person_3025,person_3027,Undirected,MS_Bodl_113
person_3031,person_25374986,Undirected,MS_Bodl_655
person_3033,person_25374986,Undirected,MS_Bodl_672
person_3033,person_3032,Undirected,MS_Bodl_672
person_3035,person_3034,Undirected,MS_Bodl_685
person_304918233,person_3411,Undirected,MS_Auct_F_4_33
person_305190695,person_67879955,Undirected,MS_Lat_liturg_g_4
person_3057,person_3058,Undirected,MSS_Bodl_741-2
person_3059,person_44167598,Undirected,MS_Bodl_758
person_306349021,person_64157046,Undirected,MS_Lat_th_b_5
person_3068,person_54940373,Undirected,MS_Laud_Misc_96
person_3068,person_3062,Undirected,MS_Laud_Misc_96
person_3069,person_54940373,Undirected,MS_Laud_Misc_143
person_3070,person_76469410,Undirected,MS_Bodl_862
person_3070,person_172419710,Undirected,MS_Bodl_862
person_3074,person_4018,Undirected,Merton_College_MS_102
person_3074,person_4012,Undirected,Merton_College_MS_102
person_3074,person_2896,Undirected,Merton_College_MS_102
person_3074,person_4003,Undirected,Merton_College_MS_102
person_307468816,person_2622547,Undirected,MS_Rawl_liturg_f_13
person_307468816,person_47563478,Undirected,MS_Rawl_liturg_f_13
person_3076,person_96298161,Undirected,Merton_College_MS_105
person_30785585,person_37729288,Undirected,MS_Hatton_36
person_30785585,person_5058,Undirected,MS_Hatton_36
person_30785585,person_5057,Undirected,MS_Hatton_36
person_30785585,person_1271,Undirected,MS_Duke_Humfrey_d_2
person_30785585,person_5056,Undirected,MS_Hatton_36
person_30785585,person_5057,Undirected,MS_Hatton_36
person_30785585,person_339,Undirected,MS_Duke_Humfrey_d_2
person_30785585,person_46572341,Undirected,MS_Duke_Humfrey_d_2
person_30785585,person_30785585,Undirected,MS_Duke_Humfrey_d_1
person_30785585,person_3884,Undirected,MS_Duke_Humfrey_d_1
person_30785585,person_26959327,Undirected,MS_Duke_Humfrey_d_2
person_30785585,person_391,Undirected,MS_Duke_Humfrey_d_2
person_30785585,person_1131,Undirected,MS_Duke_Humfrey_d_2
person_3082,person_3083,Undirected,MS_Douce_51
person_3082,person_69848690,Undirected,MS_Douce_51
person_3082,person_3086,Undirected,MS_Douce_51
person_3082,person_3085,Undirected,MS_Douce_51
person_3082,person_3084,Undirected,MS_Douce_51
person_3087,person_3088,Undirected,MS_Bodl_565
person_308770014,person_446,Undirected,MS_Bywater_37
person_308770014,person_2384880,Undirected,MS_Bywater_37
person_308770014,person_431,Undirected,MS_Bywater_37
person_308770014,person_2384880,Undirected,MS_Canon_Ital_160
person_308770014,person_60702448,Undirected,MS_Bywater_37
person_308770014,person_2384880,Undirected,MS_Canon_Liturg_393
person_308770014,person_446,Undirected,MS_Canon_Gr_95
person_308770014,person_336404,Undirected,MS_Bywater_37
person_308770014,person_446,Undirected,MS_Canon_Ital_51
person_308770014,person_2384880,Undirected,MS_Canon_Ital_37
person_308770014,person_446,Undirected,MS_Canon_Ital_121
person_308770014,person_2384880,Undirected,MS_Canon_Ital_21
person_308770014,person_2384880,Undirected,MS_Canon_Gr_95
person_308770014,person_76391283,Undirected,MS_Bywater_37
person_308770014,person_446,Undirected,MS_Canon_Ital_73
person_308770014,person_60702448,Undirected,MS_Lat_class_e_47
person_308770014,person_2384880,Undirected,MS_Canon_Liturg_356
person_308770014,person_2384880,Undirected,MS_Canon_Ital_51
person_308770014,person_446,Undirected,MS_Canon_Liturg_325
person_308770014,person_2384880,Undirected,MS_Canon_Liturg_325
person_308770014,person_2384880,Undirected,MS_Canon_Liturg_8
person_308770014,person_2384880,Undirected,MS_Canon_Liturg_254
person_308770014,person_2384880,Undirected,MS_Canon_Liturg_105
person_308770014,person_446,Undirected,MS_Canon_Ital_108
person_308770014,person_2384880,Undirected,MS_Canon_Ital_108
person_308770014,person_2384880,Undirected,MS_Canon_Misc_449
person_308770014,person_446,Undirected,MS_Canon_Ital_37
person_308770014,person_431,Undirected,MS_Canon_Pat_Lat_52
person_308770014,person_2384880,Undirected,MS_Lat_class_e_47
person_308770014,person_446,Undirected,MS_Canon_Pat_Lat_52
person_308770014,person_446,Undirected,MS_Canon_Class_Lat_10
person_308770014,person_2384880,Undirected,MS_Canon_Class_Lat_10
person_308770014,person_2384880,Undirected,MS_Canon_Ital_121
person_308770014,person_2384880,Undirected,MS_Canon_Misc_353
person_308770014,person_446,Undirected,MS_Canon_Misc_353
person_308770014,person_2384880,Undirected,MS_Canon_Bibl_Lat_42
person_308770014,person_446,Undirected,MS_Canon_Ital_21
person_308770014,person_2384880,Undirected,MS_Canon_Ital_25
person_308770014,person_2384880,Undirected,MS_Canon_Ital_61
person_308770014,person_36985281,Undirected,MS_Lat_class_e_47
person_308770014,person_446,Undirected,MS_Canon_Gr_7
person_308770014,person_2384880,Undirected,MS_Canon_Ital_73
person_308770014,person_2384880,Undirected,MS_Canon_Liturg_150
person_308770014,person_2384880,Undirected,MS_Canon_Gr_7
person_308770014,person_446,Undirected,MS_Canon_Ital_25
person_308770014,person_2384880,Undirected,MS_Canon_Pat_Lat_52
person_308770014,person_446,Undirected,MS_Canon_Misc_449
person_308770014,person_446,Undirected,MS_Canon_Ital_61
person_308770014,person_2384880,Undirected,MS_Canon_Liturg_155
person_308770014,person_446,Undirected,MS_Canon_Ital_160
person_308770014,person_2384880,Undirected,MS_Canon_Misc_213
person_308770014,person_2384880,Undirected,MS_Canon_Misc_469
person_308770014,person_446,Undirected,MS_Canon_Misc_469
person_308770014,person_446,Undirected,MS_Canon_Misc_213
person_3089,person_37790832,Undirected,MS_Rawl_B_489
person_3089,person_25708606,Undirected,MS_Rawl_B_489
person_3089,person_47563478,Undirected,MS_Rawl_B_489
person_3089,person_45071137,Undirected,MS_Rawl_B_489
person_3093,person_74957407,Undirected,MS_Rawl_B_506-part2
person_3095,person_3096,Undirected,MS_Bodl_972
person_309649566,person_19743305,Undirected,MS_Add_A_12
person_3098,person_3102,Undirected,MSS_Bodl_969-70
person_3098,person_3100,Undirected,MSS_Bodl_969-70
person_3098,person_3099,Undirected,MSS_Bodl_969-70
person_3098,person_3101,Undirected,MSS_Bodl_969-70
person_310,person_470,Undirected,MS_Lat_liturg_e_36
person_3106,person_53056049,Undirected,MS_Broxb_858
person_3107,person_3110,Undirected,MS_Broxb_894
person_3107,person_3109,Undirected,MS_Broxb_894
person_3107,person_3111,Undirected,MS_Broxb_894
person_3107,person_3108,Undirected,MS_Broxb_894
person_3107,person_3112,Undirected,MS_Broxb_894
person_3107,person_53056049,Undirected,MS_Broxb_894
person_3116,person_106872042,Undirected,MS_Holkham_Gr_59
person_3116,person_2691,Undirected,MS_Holkham_Gr_59
person_3116,person_3115,Undirected,MS_Holkham_Gr_59
person_311820549,person_69848690,Undirected,MS_Douce_93
person_3121,person_44557546,Undirected,MS_Buchanan_b_1
person_3121,person_886,Undirected,MS_Buchanan_b_1
person_3123,person_446,Undirected,MS_Canon_Ital_223
person_3123,person_308770014,Undirected,MS_Canon_Ital_223
person_3123,person_446,Undirected,MS_Canon_Bibl_Lat_38
person_3123,person_2384880,Undirected,MS_Canon_Ital_223
person_3123,person_2384880,Undirected,MS_Canon_Bibl_Lat_38
person_3125,person_3127,Undirected,MS_Bodl_563-part2
person_3125,person_3126,Undirected,MS_Bodl_563-part2
person_31311630,person_556,Undirected,MS_Lat_hist_c_1
person_31311630,person_33,Undirected,MS_Lat_hist_c_1
person_3132,person_3394,Undirected,MS_DOrville_211
person_3132,person_3392,Undirected,MS_DOrville_211
person_3132,person_24945908,Undirected,MS_DOrville_211
person_3132,person_446,Undirected,MS_Canon_Class_Lat_13
person_3132,person_2384880,Undirected,MS_Canon_Class_Lat_13
person_3132,person_3393,Undirected,MS_DOrville_211
person_3134,person_3133,Undirected,MS_Auct_D_2_6
person_313420912,person_170184275,Undirected,MS_Auct_D_4_4
person_313420912,person_22941717,Undirected,Exeter_College_MS_47
person_313420912,person_13102140,Undirected,Exeter_College_MS_47
person_313420912,person_4779859,Undirected,Exeter_College_MS_47
person_313420912,person_3187,Undirected,MS_Auct_D_4_4
person_313420912,person_315620782,Undirected,MS_Auct_D_4_4
person_313420912,person_3186,Undirected,MS_Auct_D_4_4
person_313420912,person_3188,Undirected,MS_Auct_D_4_4
person_313420912,person_4327,Undirected,Exeter_College_MS_47
person_313420912,person_3189,Undirected,MS_Auct_D_4_4
person_3136,person_35523287,Undirected,MS_Holkham_Gr_67
person_3139,person_2900,Undirected,Merton_College_MS_20
person_3139,person_3140,Undirected,Merton_College_MS_20
person_3145,person_2896,Undirected,Merton_College_MS_74
person_3150,person_3151,Undirected,MS_Ashmole_35
person_3150,person_27215170,Undirected,MS_Ashmole_35
person_3150,person_3148,Undirected,MS_Ashmole_35
person_3150,person_3149,Undirected,MS_Ashmole_35
person_3153,person_54940373,Undirected,MS_Laud_Misc_736
person_3155,person_446,Undirected,MS_Canon_Class_Lat_66
person_3155,person_2384880,Undirected,MS_Canon_Class_Lat_66
person_3155,person_3156,Undirected,MS_Canon_Class_Lat_66
person_3157,person_3158,Undirected,MS_Laud_Misc_430-part3
person_3159,person_5714087,Undirected,MS_Douce_119
person_3159,person_71740714,Undirected,MS_Douce_119
person_3159,person_3160,Undirected,MS_Douce_119
person_3159,person_69848690,Undirected,MS_Douce_119
person_3159,person_51566395,Undirected,MS_Douce_119
person_316003889,person_46909597,Undirected,MS_Lat_th_c_31
person_316003889,person_64149146,Undirected,MS_Lat_th_c_31
person_316009388,person_71362913,Undirected,MS_Lat_liturg_e_13
person_316009388,person_1002,Undirected,MS_Lat_liturg_e_13
person_3161,person_446,Undirected,MS_Canon_Class_Lat_88
person_3161,person_2384880,Undirected,MS_Canon_Class_Lat_88
person_3162,person_5714087,Undirected,MS_Rawl_B_178
person_3162,person_51566395,Undirected,MS_Rawl_B_178
person_3162,person_47563478,Undirected,MS_Rawl_B_178
person_3165,person_54195353,Undirected,MS_Hamilton_26
person_3166,person_54195353,Undirected,MS_Hamilton_15
person_3166,person_3165,Undirected,MS_Hamilton_15
person_316792878,person_69848690,Undirected,MS_Douce_335
person_3171,person_3172,Undirected,MS_Holkham_Gr_14
person_3171,person_8145335,Undirected,MS_Holkham_Gr_14
person_3176,person_3014,Undirected,MS_Auct_E_inf_3
person_3176,person_3785,Undirected,MS_Auct_E_inf_3
person_3176,person_3013,Undirected,MS_Auct_E_inf_3
person_3177,person_3178,Undirected,MS_Bodl_3
person_3177,person_3179,Undirected,MS_Bodl_3
person_3177,person_44167598,Undirected,MS_Bodl_3
person_31798782,person_69848690,Undirected,MS_Douce_138
person_31798782,person_25791007,Undirected,MS_Douce_138
person_3181,person_3182,Undirected,MS_Auct_D_5_17
person_3181,person_37029945,Undirected,MS_Auct_D_5_17
person_3183,person_2677,Undirected,MS_Auct_D_5_14
person_3184,person_2990,Undirected,MS_Auct_D_5_6
person_3193,person_3192,Undirected,MS_Bodl_20
person_3194,person_3194,Undirected,MS_Bodl_853
person_3194,person_465,Undirected,MS_Bodl_853
person_3195,person_100218411,Undirected,MS_Bodl_27
person_3199,person_44167598,Undirected,MS_Bodl_31
person_32,person_1315,Undirected,MS_Lat_liturg_f_34
person_32,person_466,Undirected,MS_Lat_liturg_f_34
person_3200,person_3201,Undirected,MS_Auct_F_6_1
person_32005978,person_2677,Undirected,MS_Bodl_800
person_3204,person_3203,Undirected,MS_Auct_D_5_4
person_3209,person_3208,Undirected,MS_Bodl_196
person_3209,person_2677,Undirected,MS_Bodl_196
person_32104723,person_95302161,Undirected,MS_Auct_F_2_11
person_32104723,person_237497,Undirected,MS_Auct_F_2_11
person_3213,person_3214,Undirected,MS_Bodl_140
person_3216,person_2771,Undirected,MS_Bodl_142
person_32160336,person_18015860,Undirected,MS_Ashmole_59-flyleaves
person_32160336,person_7488414,Undirected,MS_Ashmole_59-part1
person_32160336,person_18015860,Undirected,MS_Ashmole_59-part1
person_32160336,person_27215170,Undirected,MS_Ashmole_59-part1
person_3219,person_39386049,Undirected,MS_Bodl_951
person_3219,person_2677,Undirected,MS_Bodl_951
